transaction_id,order_ref,product_code,product_name,supplier_code,supplier_name,distributor_code,distributor_name,pharmacy_code,pharmacy_name,order_date,lead_time,delivery_date,quantity_ordered,quantity_delivered,unit_cost,transport_cost,total_cost,status,batch_no,expiry_date,storage_temp,postcode,notes
T100364,OR-93092,PN003,Insulin Glargine 100IU/ml,S002,MediSupply Ltd,D005,East England Depot,PH006,Northside Pharmacy,2024.11.28,10,12/08/2024,0,0.0,54.71,11.49,11.49,Returned,B6613,Feb 25 2026,Cold Chain,LS1 1UR,short shipment
T100263,OR-90903,PN007,Om3prazole 20mg Capsule,S005,GlobalMeds,D005,East England Depot,PH008,Lakeside Pharmacy,2024-03-21,2,24 March 2024,150,150.0,40.93,5.26,6144.76,Returned,B1599,2025-10-27,Refrigerated,,handle with care
T100642,OR-90592,PN006,Warfarin 2mg Tablet,S001,NHS Supply Chain,D004,Wales Depot,PH002,Royal Infirmary Pharmacy,2023/10/31,3,04/11/2023,200,200.0,24.95,237.17,5227.17,In Transit,B8368,Jan 21 2026,Refrigerated,Unknown,
T100918,OR-59925,PN006,Warfarin  2mg  Tablet,S002,MediSupply Ltd,D002,North West Depot,PH005,County General Pharmacy,01-Jun-2025,10,06/11/2025,250,250.0,42.92,240.4,10970.4,Partial,B8988,21/04/2027,Refrigerated,m1 2ab,urgent
T100807,OR-25360,PN004,Atorvastatin 20mg Tablet,S004,HealQuick,D002,North West Depot,PH008,Lakeside Pharmacy,12-Sep-2023,14,27/09/2023,0,0.0,4.9,27.56,27.56,Cancelled,B7809,Sep 01 2024,Refrigerated,B1 1AA,handle with care
T100851,OR-23197,PN004,atorvastatin 20mg tablet,S004,HealQuick,D001,Central Hub London,PH005,County General Pharmacy,04/03/2023,14,18/03/2023,250,91.0,12.1,220.49,3245.49,In Transit,6337,Jun 28 2024,Cold Chain,N/A,handle with care
T100046,OR-40102,PN007,omeprazole 20mg capsule,S001,NHS Supply Chain ,D001,Central Hub London,PH009,Midtown Pharmacy,2023-03-03,5,03/08/2023,200,200.0,28.62,262.37,5986.37,Delivered,B9802,2024-01-07,,SE1 9RT,call before delivery
T101373,OR-16180,PN008,Flu Vaccine,S004,HealQuick,D005,East England Depot,PH009,Midtown Pharmacy,31-Mar-2025,5,2025-04-05,200,200.0,52.94,31.53,10629.53,In Transit,B1376,Nov 10 2026,Room Temp,B1 1AA,temperature sensitive
T100973,OR-83601,PN004,atorvastatin 20mg tablet,S005,GlobalMeds,D005,East England Depot,PH009,Midtown Pharmacy,03/30/2024,7,08 April 2024,10,,51.21,224.81,736.91,In Transit,B9750,May 07 2025,ambient,SE1 9RT,temperature sensitive
T100861,OR-72348,PN005,Salbutamol Inhaler,S002,MediSupply Ltd,D002,North West Depot,PH003,City Clinic Pharmacy,2023-09-02,5,09/09/2023,200,200.0,48.62,278.02,10002.02,Cancelled,,2024-10-21,18C,N/A,
T100758,OR-28958,PN009,Metformin 500mg Tablet,S004,HealQuick,D002,North West Depot,PH010,University Hospital Pharmacy,19/01/2025,10,31/01/2025,250,250.0,37.69,134.65,9557.15,Delivered,,26/02/2026,2 to 8°C,,short shipment
T101599,OR-88482,PN009,Metformin 500mg Tablet,S003,UKPHARMA DIST,D001,Central Hub London,PH007,Southcare Pharmacy,2024/08/12,5,08/19/2024,20,20.0,32.45,199.65,848.65,In Transit,B6641,14/06/2026,18C,LS1 1UR,temperature sensitive
T100004,OR-31579,PN008,Flu Vaccine,S005,GlobalMeds,D004,Wales Depot,PH007,Southcare Pharmacy,2023-07-14,5,07/19/2023,200,200.0,40.45,138.79,8228.79,Returned,,2025-11-07,2-8C,B1 1AA,urgent
T100985,OR-76349,PN007,Omeprazole 20mg Capsule,S002,MediSupply Ltd,D002,North West Depot,PH005,County General Pharmacy,2025/06/10,3,15/06/2025,10,10.0,50.42,187.37,691.57,In Transit,B9656,Aug 01 2027,ambient,B1 1AA,handle with care
T101383,OR-24371,PN006,Warfarin 2mg Tablet,S003,UKPharma Dist ,D004,Wales Depot,PH005,County General Pharmacy,11/09/2023,2,11/11/2023,20,20.0,21.66,232.38,665.58,In Transit,B5059,Dec 21 2024,Cold Chain,,short shipment
T100258,OR-86706,PN008,Flu Vaccine,S001,NHS Supply Chain,D001,Central Hub London,PH003,City Clinic Pharmacy,2025-03-18,4,03/22/2025,50,50.0,21.89,124.19,1218.69,In Transit,B5832,08/12/2026,ambient,M1 2AB,call before delivery
T101254,OR-58802,PN009,Metformin 500mg Tablet,S005,GlobalMeds,D004,Wales Depot,PH001,St Thomas Hospital Pharmacy,04/23/2024,7,01/05/2024,10,10.0,12.9,100.27,203.77,Returned,B9608,2025-09-30,2 to 8°C,B1 1AA,urgent
T101461,OR-56945,PN007,Omeprazole 20mg Capsule,S004,HealQuick,D004,Wales Depot,PH010,University Hospital Pharmacy,10/10/2024,n/a,,50,50.0,63.67,134.43,3317.93,Cancelled,,03/11/2025,2 to 8°C,M1 2AB,
T100435,OR-39771,PN009,Metformin  500mg  Tablet,S004,HealQuick ,D002,North West Depot,PH001,St Thomas Hospital Pharmacy,2023-03-05,3,2023-03-08,0,0.0,66.53,0.57,0.57,Partial,B3800,2025-04-01,2-8C,Unknown,temperature sensitive
T100984,OR-73659,PN010,Co-codamol 30/500 Tablet,S005,GlobalMeds,D003,Scotland Regional Hub,PH005,County General Pharmacy,2023-08-09,2,12/08/2023,500,500.0,58.73,39.34,29404.34,In Transit,B6709,28/07/2025,18C,,
T101059,OR-42011,PN010,Co-codamol 30/500 Tablet,S003,UKPharma Dist,D003,Scotland Regional Hub,PH010,University Hospital Pharmacy,01-Jan-2024,5,06/01/2024,300,300.0,50.41,48.63,15171.63,Partial,B7290,2024-10-15,18C,SE1 9RT,temperature sensitive
T100822,OR-31238,PN007,Omeprazole 20mg Capsule,S003,UKPharma Dist,D001,Central Hub London,PH004,Community Health Pharmacy,2023/08/01,3,08/05/2023,200,200.0,48.27,253.7,9907.7,Partial,B5983,Sep 03 2025,18C,LS1 1UR,temperature sensitive
T101430,OR-55802,PN006,Warfarin 2mg Tablet,S004,HealQuick ,D002,North West Depot,PH005,County General Pharmacy,2024/09/24,4,28 September 2024,300,300.0,16.36,279.97,5187.97,Cancelled,,25/04/2026,18C,,temperature sensitive
T100299,OR-97674,PN005,Salbutamol Inhaler,S002,MediSupply Ltd,D005,East England Depot,PH007,Southcare Pharmacy,2023/06/12,5,06/17/2023,250,250.0,36.03,296.33,9303.83,Returned,B1325,26/10/2025,2-8C,SE1 9RT,call before delivery
T101433,OR-17294,PN002,Paracetamol 500mg Tablet,S002,MediSupply Ltd,D001,Central Hub London,PH004,Community Health Pharmacy,26/09/2023,5,01/10/2023,500,500.0,28.8,229.96,14629.96,Partial,,07/12/2024,2 to 8°C,B1 1AA,
T100308,OR-13081,PN002,Paracetamol 500mg Tablet,S003,UKPharma Dist,D004,Wales Depot,PH006,Northside Pharmacy,2025-02-07,7,02/16/2025,50,50.0,18.33,15.74,932.24,Delivered,,2026-04-01,Refrigerated,LS1 1UR,
T100144,OR-26225,PN009,Metformin 500mg Tablet,S001,NHS Supply Chain,D001,Central Hub London,PH003,City Clinic Pharmacy,01/18/2023,10,,10,10.0,9.84,207.25,305.65,Partial,B1696,Aug 19 2023,Refrigerated,SE1 9RT,handle with care
T101128,OR-65556,PN009,Metformin 500mg Tablet,S002,MediSupply Ltd,D005,East England Depot,PH002,Royal Infirmary Pharmacy,08/12/2023,7,17/12/2023,10,6.0,60.39,34.72,638.62,Partial,B7991,2025-05-23,Cold Chain,M1 2AB,urgent
T101191,OR-34114,PN007,Omeprazole 20mg Capsule,S003,UKPharma Dist,D001,Central Hub London,PH003,City Clinic Pharmacy,07-Mar-2023,10,03/17/2023,250,250.0,38.42,191.7,9796.7,Delivered,B2679,Aug 26 2024,Cold Chain,SE1 9RT,handle with care
T100563,OR-13268,PN006,Warfarin  2mg  Tablet,S002,MediSupply Ltd,D005,East England Depot,PH003,City Clinic Pharmacy,07/08/2023,5,07/13/2023,200,200.0,41.5,214.24,8524.24,Returned,B6209,21/04/2024,Refrigerated,LS1 1UR,short shipment
T100050,OR-62022,PN009,Metformin 500mg Tablet,S001,NHS Supply Chain,D001,Central Hub London,PH001,St Thomas Hospital Pharmacy,2025-02-21,14,07 March 2025,150,150.0,£49.62,159.66,TBD,Cancelled,5697,2027-08-04,2-8C,Unknown,short shipment
T101241,OR-93621,PN006,Warfarin  2mg  Tablet,S004,HealQuick ,D005,East England Depot,PH009,Midtown Pharmacy,2023/10/16,7,10/25/2023,0,0.0,66.75,85.53,85.53,Cancelled,B4462,22/06/2025,2 to 8°C,SE1 9RT,urgent
T100712,OR-91173,PN002,Paracetamol 500mg Tablet,S005,GLOBALMEDS,D002,North West Depot,PH005,County General Pharmacy,2024/09/03,14,2024-09-19,150,150.0,22.5,246.56,3621.56,Delivered,B3416,2025-12-07,ambient,,short shipment
T100818,OR-52885,PN002,Paracetamol 500mg Tablet,S003,UKPharma Dist,D003,Scotland Regional Hub,PH001,St Thomas Hospital Pharmacy,2024-04-20,-1,21 April 2024,10,10.0,61.22,279.76,891.96,Cancelled,B5008,05/07/2025,18C,Unknown,short shipment
T101097,OR-87490,PN002,Paracetamol 500mg Tablet,S004,HealQuick,D004,Wales Depot,PH010,University Hospital Pharmacy,2024-10-23,10,2024-11-02,20,20.0,61.15,181.12,1404.12,Returned,,07/01/2026,2-8C,SE1 9RT,call before delivery
T101146,OR-84068,PN010,Co-codamol 30/500 Tablet,S001,NHS Supply Chain,D005,East England Depot,PH001,St Thomas Hospital Pharmacy,2024-05-08,10,2024-05-19,50,50.0,39.16,242.08,2200.08,In Transit,B7156,Jul 12 2026,Room Temp,M1 2AB,short shipment
T100462,OR-13296,PN001,Amoxicillin 500mg Capsule,S003,UKPharma Dist,D001,Central Hub London,PH003,City Clinic Pharmacy,29/07/2024,5,2024-08-03,200,,67.88,3.46,13579.46,Cancelled,B5236,13/03/2025,18C,B1 1AA,urgent
T100953,OR-78502,PN009,Metformin 500mg Tablet,S005,GlobalMeds,D001,Central Hub London,PH004,Community Health Pharmacy,2024/01/26,2,01/28/2024,500,500.0,24.98,76.49,12566.49,Delivered,B2190,Jun 26 2026,Refrigerated,Unknown,call before delivery
T100640,OR-63577-DUP,PN006,Warfarin 2mg Tablet,S005,GlobalMeds,D003,Scotland Regional Hub,PH005,County General Pharmacy,2023.11.07,3,11/10/2023,50,45.0,£22.87,282.91,1426.41,Returned,,08/10/2024,18C,SE1 9RT,short shipment
T100394,OR-51854,PN009,Metformin 500mg Tablet,S005,GlobalMeds,D005,East England Depot,PH001,St Thomas Hospital Pharmacy,2024/12/29,3,01 January 2025,0,0.0,9.04,189.41,189.41,Partial,2993,2025-09-20,ambient,SE1 9RT,urgent
T100503,OR-58623,PN004,Atorvastatin 20mg Tablet,S001,NHS Supply Chain,D002,North West Depot,PH010,University Hospital Pharmacy,10/06/2023,5,2023-10-11,1950,1950.0,29.14,38.92,56861.92,Partial,,2025-05-05,ambient,SE1 9RT,temperature sensitive
T100315,OR-13700,PN006,Warfarin  2mg  Tablet,S004,HealQuick,D004,Wales Depot,PH010,University Hospital Pharmacy,27-Sep-2024,n/a,,250,111.0,62.38,113.96,15708.96,Partial,,Feb 06 2026,2 to 8°C,N/A,urgent
T100019,OR-30232,PN005,Salbutamol Inhaler,S005,GLOBALMEDS,D003,Scotland Regional Hub,PH010,University Hospital Pharmacy,08/16/2024,5,23/08/2024,50,37.0,53.04,199.11,2851.11,Partial,B3068,2026-10-09,2 to 8°C,SE1 9RT,call before delivery
T100670,OR-88474,PN005,Salbutamol Inhaler,S005,GlobalMeds,D002,North West Depot,PH001,St Thomas Hospital Pharmacy,2023-10-16,2,10/20/2023,10,10.0,73.76,236.82,974.42,Returned,B8328,08/08/2024,2 to 8°C,Unknown,
T100035,OR-26545,PN007,Omeprazole 20mg Capsule,S002,MediSupply Ltd,D005,East England Depot,PH005,County General Pharmacy,2025-03-31,2,02/04/2025,150,150.0,51.89,261.01,8044.51,Cancelled,B1939,Jul 11 2027,2 to 8°C,B1 1AA,short shipment
T100886,OR-70005,PN006,Warfarin 2mg Tablet,S005,GlobalMeds,D005,East England Depot,PH003,City Clinic Pharmacy,2024-12-14,5,12/19/2024,500,500.0,11.78,73.15,5963.15,Partial,B8037,30/08/2026,Refrigerated,SE1 9RT,temperature sensitive
T100812,OR-54695,PN006,Warfarin 2mg Tablet,S003,UKPharma Dist,D005,East England Depot,PH005,County General Pharmacy,12-Apr-2024,10,04/24/2024,500,500.0,49.68,249.54,25089.54,Partial,B2633,01/06/2026,18C,SE1 9RT,urgent
T101435,OR-41465,PN001,Amoxicillin 500mg Capsule,S001,NHS Supply Chain,D005,East England Depot,PH006,Northside Pharmacy,2025/01/17,4,2025-01-22,200,200.0,61.09,189.94,12407.94,Partial,B5331,Nov 22 2026,Cold Chain,Unknown,call before delivery
T100401,OR-11275,PN009,Metformin 500mg Tablet,S002,MediSupply Ltd,D003,Scotland Regional Hub,PH009,Midtown Pharmacy,2024-03-21,5,03/27/2024,300,300.0,73.61,89.37,22172.37,Cancelled,B8299,27/06/2025,ambient,M1 2AB,temperature sensitive
T100903,OR-68507,PN005,Salbutamol Inhaler,S002,MediSupply Ltd,D002,North West Depot,PH003,City Clinic Pharmacy,2023/02/04,3,09 February 2023,500,500.0,1.39,263.39,958.39,Returned,B4689,Nov 25 2023,Refrigerated,LS1 1UR,short shipment
T100527,OR-47947-DUP,PN009,Metformin 500mg Tablet,S003,UKPharma Dist,D002,North West Depot,PH005,County General Pharmacy,09-Mar-2025,4,03/13/2025,0,0.0,69.42,208.73,208.73,Returned,B3438,Dec 31 2025,Cold Chain,LS1 1UR,
T100744,OR-41210,PN002,Paracetamol 500mg Tablet,S001,NHS Supply Chain,D002,North West Depot,PH003,City Clinic Pharmacy,2025-05-31,3,05/06/2025,150,150.0,£11.13,20.65,1690.15,Cancelled,B9919,Oct 16 2026,Room Temp,LS1 1UR,urgent
T101044,OR-43690,PN005,Salbutamol Inhaler,S001,NHS Supply Chain,D002,North West Depot,PH007,Southcare Pharmacy,18-Apr-2025,10,04/28/2025,150,150.0,£61.96,233.72,9527.72,Returned,B8355,16/10/2026,18C,B1 1AA,short shipment
T101177,OR-70707,PN002,Paracetamol 500mg Tablet,S001,NHS Supply Chain,D003,Scotland Regional Hub,PH002,Royal Infirmary Pharmacy,2025-05-09,7,16/05/2025,50,50.0,44.61,177.66,2408.16,Delivered,B3303,2026-10-15,Cold Chain,LS1 1UR,
T100240,OR-87458,PN003,Insulin Glargine 100IU/ml,S005,GlobalMeds,D002,North West Depot,PH001,St Thomas Hospital Pharmacy,08/29/2023,n/a,,100,46.0,45.93,,4593.0,In Transit,B9724,N/A,2 to 8°C,SE1 9RT,handle with care
T101107,OR-58001,PN007,Omeprazole 20mg Capsule,S003,UKPharma Dist,D001,Central Hub London,PH004,Community Health Pharmacy,30-Jan-2024,10,2024-02-09,100,100.0,12.97,22.16,1319.16,Delivered,B6827,2025-07-06,ambient,B1 1AA,temperature sensitive
T100769,OR-56412,PN004,Atorvastatin 20mg Tablet,S005,GlobalMeds,D005,East England Depot,PH010,University Hospital Pharmacy,27-May-2023,7,2023-06-04,50,50.0,10.62,107.18,638.18,Returned,B3720,23/07/2025,2-8C,M1 2AB,handle with care
T100481,OR-93577,PN009,Metformin 500mg Tablet,S004,HealQuick,D002,North West Depot,PH004,Community Health Pharmacy,14/02/2025,7,21/02/2025,100,100.0,38.01,159.12,3960.12,Cancelled,B8828,N/A,Refrigerated,LS1 1UR,urgent
T100149,OR-85172,PN004,Atorvastatin 20mg Tablet,S001,NHS Supply Chain,D002,North West Depot,PH001,St Thomas Hospital Pharmacy,2024.07.05,10,07/17/2024,0,0.0,60.72,100.79,100.79,Cancelled,B5907,Mar 23 2026,2 to 8°C,SE1 9RT,handle with care
T100943,OR-74983,PN007,Omeprazole 20mg Capsule,S002,MediSupply Ltd,D003,Scotland Regional Hub,PH001,St Thomas Hospital Pharmacy,01/03/2025,7,01/10/2025,150,150.0,56.34,,8451.0,Delivered,B3679,2025-10-13,Cold Chain,B1 1AA,
T100838,OR-61986,PN010,Co-codamol  30/500  Tablet,S005,GlobalMeds,D001,Central Hub London,PH007,Southcare Pharmacy,2025/04/28,5,03/05/2025,200,200.0,22.27,115.98,4569.98,Returned,B1332,2026-10-30,Refrigerated,,call before delivery
T100613,OR-24336,PN005,Salbutamol Inhaler,S005,GlobalMeds,D004,Wales Depot,PH010,University Hospital Pharmacy,2023-04-17,10,04/27/2023,150,150.0,36.95,293.53,5836.03,Cancelled,B6217,10/07/2024,Cold Chain,,handle with care
T100671,OR-82601,PN006,Warfarin 2mg Tablet,S005,GlobalMeds,D005,East England Depot,PH001,St Thomas Hospital Pharmacy,2024-06-11,14,2024-06-25,250,250.0,33.04,73.05,8333.05,Returned,B2909,Feb 04 2025,ambient,SE1 9RT,call before delivery
T100558,OR-11168,PN004,Atorvastatin 20mg Tabl3t,S005,GlobalMeds,D003,Scotland Regional Hub,PH003,City Clinic Pharmacy,31-31-2023,4,2024-11-25,twenty,10.0,unknown,207.98,error,Delivered,B6481,2027-03-06,ambient,,call before delivery
T101521,OR-23094,PN006,Warfarin 2mg Tablet,S005,GlobalMeds,D002,North West Depot,PH005,County General Pharmacy,04/28/2024,4,05/03/2024,500,500.0,62.88,159.87,31599.87,Delivered,B2715,Jan 05 2026,Cold Chain,M1 2AB,short shipment
T100017,OR-25194,PN005,Salbutamol Inhaler,S001,NHS Supply Chain,D005,East England Depot,PH005,County General Pharmacy,2023-01-27,10,02/06/2023,500,500.0,68.75,190.44,34565.44,Cancelled,B6260,Jan 06 2024,Cold Chain,LS1 1UR,temperature sensitive
T100123,OR-70420,PN008,Flu Vaccine,S005,GlobalMeds,D004,Wales Depot,PH010,University Hospital Pharmacy,2023-05-15,10,2023-05-27,500,500.0,25.11,146.25,12701.25,Partial,B3798,2024-11-01,Refrigerated,,call before delivery
T101573,OR-94754,PN002,Paracetamol 500mg Tablet,S003,UKPharma Dist,D002,North West Depot,PH005,County General Pharmacy,21/06/2024,4,26/06/2024,50,50.0,17.16,233.81,1091.81,Returned,B7509,14/01/2026,Cold Chain,Unknown,short shipment
T100910,OR-68187,PN002,Paracetamol 500mg Tablet,S003,UKPharma Dist,D004,Wales Depot,PH004,Community Health Pharmacy,2025-04-18,10,2025-04-28,200,200.0,31.29,113.92,6371.92,Returned,B3949,Aug 26 2026,Refrigerated,Unknown,
T100962,OR-51610,PN004,Atorvastatin  20mg  Tablet,S004,HealQuick,D005,East England Depot,PH005,County General Pharmacy,2023-06-30,7,2023-07-09,50,50.0,33.34,39.34,1706.34,Partial,B8336,Jan 13 2024,Room Temp,LS1 1UR,short shipment
T101569,OR-82193,PN008,Flu Vaccine,S003,UKPharma Dist,D005,East England Depot,PH002,Royal Infirmary Pharmacy,2024/10/01,7,09/10/2024,300,300.0,55.93,61.11,16840.11,Returned,B5228,Nov 06 2026,ambient,LS1 1UR,call before delivery
T100185,OR-88625,PN004,Atorvastatin 20mg Tablet,S001,NHS Supply Chain,D002,North West Depot,PH003,City Clinic Pharmacy,02/15/2023,14,03/01/2023,200,200.0,30.46,137.63,6229.63,Returned,B2103,Oct 07 2024,Cold Chain,SE1 9RT,short shipment
T101119,OR-39973,PN010,Co-codamol 30/500 Tablet,S003,UKPharma Dist,D005,East England Depot,PH009,Midtown Pharmacy,2025-04-29,10,09 May 2025,250,250.0,42.66,188.55,10853.55,Returned,B4238,03/12/2026,18C,,
T100974,OR-23637,PN002,Paracetamol 500mg Tablet,S004,HealQuick,D004,Wales Depot,PH004,Community Health Pharmacy,09/19/2023,14,04/10/2023,200,200.0,49.07,98.04,9912.04,Partial,1308,Jan 08 2026,ambient,b1 1aa,call before delivery
T101561,OR-49899,PN010,Co-codamol 30/500 Tablet,S005,GlobalMeds,D004,Wales Depot,PH010,University Hospital Pharmacy,01/29/2024,5,02/04/2024,300,300.0,26.49,268.87,8215.87,Cancelled,B7203,N/A,2-8C,SE1 9RT,urgent
T101328,OR-49240,PN005,Salbutamol Inhaler,S001,NHS Supply Chain,D004,Wales Depot,PH002,Royal Infirmary Pharmacy,2025-01-10,2,01/12/2025,300,300.0,£21.05,281.96,TBD,In Transit,B9773,2026-05-29,2-8C,SE1 9RT,
T100594,OR-60927,PN001,Amoxicillin 500mg Capsule,S004,HealQuick,D004,Wales Depot,PH009,Midtown Pharmacy,2023/13/01,4,06/05/2023,twenty,300.0,free,54.14,error,Cancelled,B6169,Apr 02 2025,Refrigerated,B1 1AA,
T100175,OR-29087,PN009,Metformin 500mg Tablet,S005,GlobalMeds,D005,East England Depot,PH010,University Hospital Pharmacy,01/11/2023,14,01/25/2023,250,181.0,44.67,37.79,11205.29,Partial,B8284,2023-11-27,Room Temp,LS1 1UR,handle with care
T100296,OR-58244,PN002,Paracetamol 500mg Tablet,S002,MediSupply Ltd,D001,Central Hub London,PH003,City Clinic Pharmacy,2023.04.17,2,,300,300.0,48.54,134.9,14696.9,Returned,B8454,18/03/2024,Room Temp,,temperature sensitive
T100488,OR-97915,PN007,Omeprazole 20mg Capsule,S005,GlobalMeds,D002,North West Depot,PH007,Southcare Pharmacy,02/25/2024,10,06/03/2024,300,300.0,£60.72,141.22,18357.22,Cancelled,B3771,Aug 03 2026,2 to 8°C,ls1 1ur,call before delivery
T101586,OR-60767,PN008,Flu Vaccine,S001,NHS Supply Chain,D004,Wales Depot,PH002,Royal Infirmary Pharmacy,06/18/2025,4,24 June 2025,500,500.0,67.2,8.86,33608.86,Partial,9366,27/02/2026,Cold Chain,SE1 9RT,urgent
T101333,OR-75472,PN007,Omeprazole 20mg Capsule,S003,UKPharma Dist,D003,Scotland Regional Hub,PH008,Lakeside Pharmacy,2023/07/21,4,07/27/2023,200,200.0,17.39,289.21,3767.21,Partial,B5654,Jun 11 2025,Cold Chain,LS1 1UR,short shipment
T101313,OR-93017,PN008,Flu Vaccine,S001,NHS Supply Chain,D001,Central Hub London,PH007,Southcare Pharmacy,2024/02/24,3,27 February 2024,250,250.0,4.4,275.86,1375.86,In Transit,B3732,2025-08-08,2-8C,SE1 9RT,handle with care
T100508,OR-48918,PN003,Insulin Glargine 100IU/ml,S002,MediSupply Ltd,D004,Wales Depot,PH005,County General Pharmacy,2023-09-23,7,30/09/2023,500,500.0,46.84,160.48,23580.48,In Transit,3987,2024-06-25,2-8C,B1 1AA,short shipment
T101051,OR-45940,PN004,Atorvastatin 20mg Tablet,S002,MediSupply Ltd,D002,North West Depot,PH010,University Hospital Pharmacy,2024/09/21,14,2024-10-05,150,150.0,32.88,188.42,5094.92,Delivered,1504,Feb 17 2026,ambient,unknown,urgent
T100468,OR-99474,PN008,Flu Vaccine,S002,MediSupply Ltd ,D005,East England Depot,PH002,Royal Infirmary Pharmacy,08/01/2023,-3,06/01/2023,300,300.0,14.96,118.58,4606.58,Delivered,B1623,03/08/2024,Refrigerated,LS1 1UR,
T100152,OR-17166,PN003,Insulin Glargine 100IU/ml,S001,NHS Supply Chain,D005,East England Depot,PH005,County General Pharmacy,2024-05-23,2,05/27/2024,200,200.0,30.92,160.04,6344.04,Returned,B5036,Apr 16 2025,ambient,SE1 9RT,
T101221,OR-74008,PN009,Metformin 500mg Tablet,S004,HealQuick,D004,Wales Depot,PH001,St Thomas Hospital Pharmacy,2024/06/02,7,2024-06-09,10,10.0,38.51,6.46,391.56,Partial,B5747,21/03/2025,2-8C,Unknown,handle with care
T101173,OR-79920,PN001,Amoxicillin 500mg Capsule,S002,MediSupply Ltd,D003,Scotland Regional Hub,PH010,University Hospital Pharmacy,02-May-2025,14,2025-05-16,20,20.0,11.68,202.72,436.32,In Transit,B9144,2027-02-21,Refrigerated,LS1 1UR,temperature sensitive
T100016,OR-49857,PN005,Salbutamol Inhaler,S001,NHS Supply Chain,D002,North West Depot,PH005,County General Pharmacy,2024-11-07,3,11/12/2024,0,0.0,51.71,187.52,187.52,Partial,B4683,2026-02-02,2-8C,M1 2AB,handle with care
T101054,OR-44230,PN005,Salbutamol Inhaler,S003,UKPharma Dist,D004,Wales Depot,PH010,University Hospital Pharmacy,19/01/2025,4,01/25/2025,100,100.0,42.73,193.18,4466.18,Partial,B1435,2027-06-12,2-8C,M1 2AB,temperature sensitive
T101576,OR-26937,PN004,Atorvastatin 20mg Tablet,S002,MediSupply Ltd,D003,Scotland Regional Hub,PH004,Community Health Pharmacy,05/13/2023,5,2023-05-19,500,500.0,44.73,106.28,22471.28,Delivered,,Jan 07 2025,Refrigerated,N/A,urgent
T100536,OR-22813,PN003,Insulin Glargine 100IU/ml,S004,HealQuick,D004,Wales Depot,PH009,Midtown Pharmacy,2023-02-03,7,2023-02-10,150,73.0,£6.06,143.42,TBD,Returned,,2025-02-08,ambient,SE1 9RT,temperature sensitive
T100645,OR-30286,PN004,Atorvastatin 20mg Tablet,S004,HealQuick,D003,Scotland Regional Hub,PH003,City Clinic Pharmacy,2023/08/23,n/a,,50,50.0,23.68,54.03,1238.03,In Transit,B2829,08/11/2025,Room Temp,LS1 1UR,handle with care
T101301,OR-11455,PN004,Atorvastatin 20mg Tablet,S001,NHS Supply Chain,D004,Wales Depot,PH005,County General Pharmacy,2023-07-05,7,07/13/2023,100,100.0,36.63,251.81,3914.81,In Transit,,12/01/2025,18C,SE1 9RT,call before delivery
T101001,OR-56260,PN009,Metformin 500mg Tablet,S003,UKPharma Dist,D002,North West Depot,PH006,Northside Pharmacy,2025/06/14,5,2025-06-21,150,150.0,48.19,226.02,7454.52,Delivered,B7320,May 24 2026,Room Temp,,call before delivery
T101334,OR-77712,PN002,Paracetamol 500mg Tablet,S003,UKPharma Dist ,D005,East England Depot,PH010,University Hospital Pharmacy,27-Mar-2024,14,10/04/2024,0,0.0,29.02,184.48,184.48,Partial,B8453,2026-02-21,Room Temp,B1 1AA,temperature sensitive
T100941,OR-48773,PN001,Amoxicillin 500mg Capsule,S003,UKPharma Dist,D002,North West Depot,PH003,City Clinic Pharmacy,09/09/2024,4,09/13/2024,500,500.0,68.96,84.71,34564.71,Partial,B3121,Dec 19 2026,ambient,LS1 1UR,call before delivery
T101502,OR-28094,PN009,Metformin 500mg Tablet,S005,GlobalMeds,D005,East England Depot,PH002,Royal Infirmary Pharmacy,2025-03-29,3,04/03/2025,250,250.0,59.13,114.23,14896.73,Cancelled,,Apr 06 2027,18C,ls1 1ur,urgent
T100278,OR-15110,PN002,Paracetamol 500mg Tablet,S005,GlobalMeds,D004,Wales Depot,PH004,Community Health Pharmacy,2023-08-04,4,10 August 2023,200,200.0,62.82,90.21,12654.21,Partial,B1259,07/11/2024,2-8C,N/A,short shipment
T100782,OR-16669,PN001,Amoxicillin 500mg Capsule,S003,UKPharma Dist,D002,North West Depot,PH007,Southcare Pharmacy,2024/10/31,3,2024-11-04,200,200.0,55.05,203.9,11213.9,Partial,B1452,2025-06-12,Cold Chain,LS1 1UR,urgent
T101302,OR-40707,PN005,Salbutamol Inhaler,S005,GlobalMeds,D002,North West Depot,PH007,Southcare Pharmacy,06/12/2024,3,15/06/2024,0,0.0,8.42,182.17,182.17,Delivered,B7122,02/04/2026,Room Temp,LS1 1UR,handle with care
T100220,OR-92772,PN003,Insulin Glargine 100IU/ml,S004,HealQuick,D001,Central Hub London,PH010,University Hospital Pharmacy,15/03/2024,5,21/03/2024,20,20.0,47.24,284.61,1229.41,Partial,,May 11 2026,18C,N/A,call before delivery
T100026,OR-84228,PN006,Warfarin 2mg Tablet,S005,GlobalMeds,D004,Wales Depot,PH006,Northside Pharmacy,06/13/2025,10,06/24/2025,20,20.0,27.88,242.17,799.77,Returned,B1430,14/10/2027,2-8C,,"handle with care
please confirm"
