"transaction_id";"order_ref";"product_code";"product_name";"supplier_code";"supplier_name";"distributor_code";"distributor_name";"pharmacy_code";"pharmacy_name";"order_date";"lead_time";"delivery_date";"quantity_ordered";"quantity_delivered";"unit_cost";"transport_cost";"total_cost";"status";"batch_no";"expiry_date";"storage_temp";"postcode";"notes"
"T101173";"OR-79920";"PN001";"Amoxicillin 500mg Capsule";"S002";"MediSupply Ltd";"D003";"Scotland Regional Hub";"PH010";"University Hospital Pharmacy";"2025-05-02";14;"2025-05-16";20;20;11.68;202.72;436.32;"In Transit";"B9144";"2027-02-21";"Refrigerated";"LS1 1UR";"Temperature Sensitive"
"T101174";"OR-21032";"PN004";"Atorvastatin 20mg Tablet";"S002";"MediSupply Ltd";"D004";"Wales Depot";"PH006";"Northside Pharmacy";"2023-04-17";4;"2023-04-23";20;20;73.03;169.81;1630.41;"Partial";"B3837";"2025-03-23";"Refrigerated";"Unknown_post";"Please confirm"
"T101175";"OR-78974";"PN009";"Metformin 500mg Tablet";"S004";"HealQuick";"D002";"North West Depot";"PH001";"St Thomas Hospital Pharmacy";"2024-10-02";5;"2024-10-08";50;50;12.87;1.79;645.29;"Cancelled";"B2826";"2026-05-24";"Refrigerated";"Unknown_post";"Handle with care"
"T101176";"OR-17693";"PN002";"Paracetamol 500mg Tablet";"S002";"MediSupply Ltd";"D004";"Wales Depot";"PH001";"St Thomas Hospital Pharmacy";"2025-01-23";10;"2025-02-04";150;150;65.84;25.1;9901.1;"Returned";"Unknown_batch";"2025-11-20";"ambient";"Unknown_post";"Please confirm"
"T101177";"OR-70707";"PN002";"Paracetamol 500mg Tablet";"S001";"NHS Supply Chain";"D003";"Scotland Regional Hub";"PH002";"Royal Infirmary Pharmacy";"2025-05-09";7;"2025-05-16";50;50;44.61;177.66;2408.16;"Delivered";"B3303";"2026-10-15";"Cold Chain";"LS1 1UR";"Unknown_notes"
"T101179";"OR-19287";"PN004";"Atorvastatin 20mg Tablet";"S001";"NHS Supply Chain";"D004";"Wales Depot";"PH009";"Midtown Pharmacy";"2025-01-07";4;"2025-01-11";50;50;29.57;278.94;1757.44;"Returned";"B7779";"2027-06-12";"Refrigerated";"SE1 9RT";"Please confirm"
"T101181";"OR-58132";"PN008";"Flu Vaccine";"S005";"GlobalMeds";"D005";"East England Depot";"PH005";"County General Pharmacy";"2025-01-14";4;"2025-01-19";20;20;68.06;94.66;1455.86;"Cancelled";"B2837";"2025-11-11";"Refrigerated";"Unknown_post";"Call before delivery"
"T101184";"OR-71907";"PN009";"Metformin 500mg Tablet";"S002";"MediSupply Ltd";"D004";"Wales Depot";"PH002";"Royal Infirmary Pharmacy";"2024-02-27";5;"2024-03-03";20;20;70.04;186.83;1587.63;"Returned";"B8571";"2026-03-05";"ambient";"Unknown_post";"Please confirm"
"T101186";"OR-91315";"PN005";"Salbutamol Inhaler";"S005";"GlobalMeds";"D003";"Scotland Regional Hub";"PH008";"Lakeside Pharmacy";"2025-02-09";10;"2025-02-19";0;0;37.75;228.38;228.38;"Delivered";"B6273";"2027-04-15";"Refrigerated";"Unknown_post";"Call before delivery"
"T101188";"OR-59268";"PN007";"Omeprazole 20mg Capsule";"S004";"HealQuick";"D004";"Wales Depot";"PH003";"City Clinic Pharmacy";"2025-04-01";2;"2025-03-04";0;0;36.12;289.99;289.99;"In Transit";"B5574";"2027-06-12";"Room Temp";"LS1 1UR";"Temperature Sensitive"
"T101189";"OR-44024";"PN009";"Metformin 500mg Tablet";"S003";"UKPharma Dist";"D005";"East England Depot";"PH010";"University Hospital Pharmacy";"2024-06-04";5;"2024-06-10";250;179;13.87;79.61;3547.11;"Returned";"B6950";"2025-11-20";"Refrigerated";"B1 1AA";"Temperature Sensitive"
"T101193";"OR-13682";"PN004";"Atorvastatin 20mg Tablet";"S001";"NHS Supply Chain";"D002";"North West Depot";"PH007";"Southcare Pharmacy";"2024-02-04";4;"2024-02-08";250;250;38.53;142.26;9774.76;"Delivered";"B5250";"2025-09-07";"ambient";"Unknown_post";"Short Shipment"
"T101194";"OR-20258";"PN008";"Flu Vaccine";"S002";"MediSupply Ltd";"D004";"Wales Depot";"PH006";"Northside Pharmacy";"2024-05-29";7;"2024-06-06";50;50;51.71;284.05;2869.55;"Returned";"B9448";"2025-02-14";"Room Temp";"SE1 9RT";"Please confirm"
"T101195";"OR-43756";"PN009";"Metformin 500mg Tablet";"S004";"HealQuick";"D002";"North West Depot";"PH008";"Lakeside Pharmacy";"2023-01-09";14;"2023-01-24";50;50;21.88;86.08;1180.08;"Cancelled";"B6072";"2025-04-19";"Refrigerated";"B1 1AA";"Short Shipment"
"T101196";"OR-95451";"PN007";"Omeprazole 20mg Capsule";"S003";"UKPharma Dist";"D001";"Central Hub London";"PH010";"University Hospital Pharmacy";"2024-03-08";7;"2024-03-15";20;20;27.74;58.63;613.43;"Delivered";"B2957";"2025-01-12";"Cold Chain";"LS1 1UR";"Temperature Sensitive"
"T101197";"OR-72420";"PN003";"Insulin Glargine 100IU/ml";"S003";"UKPharma Dist";"D004";"Wales Depot";"PH006";"Northside Pharmacy";"2024-10-31";2;"2024-03-11";300;300;12.22;217.56;3883.56;"Cancelled";"B9656";"2026-10-06";"Unknown_temp";"Unknown_post";"Short Shipment"
"T101200";"OR-71185";"PN008";"Flu Vaccine";"S003";"UKPharma Dist ";"D005";"East England Depot";"PH009";"Midtown Pharmacy";"2024-09-01";14;"2024-01-23";150;150;29.85;222.6;4700.1;"Cancelled";"B5511";"2026-05-14";"Refrigerated";"Unknown_post";"Handle with care"
"T101201";"OR-74724";"PN005";"Salbutamol Inhaler";"S002";"MediSupply Ltd";"D001";"Central Hub London";"PH001";"St Thomas Hospital Pharmacy";"2025-05-05";2;"2025-05-09";2944;2944;14.69;217.06;43464.42;"In Transit";"B8004";"2026-04-18";"Refrigerated";"Unknown_post";"Unknown_notes"
"T101202";"OR-24371";"PN008";"Flu Vaccine";"S001";"NHS Supply Chain ";"D001";"Central Hub London";"PH001";"St Thomas Hospital Pharmacy";"2023-12-26";2;"2023-12-29";50;50;10.07;116.67;620.17;"Cancelled";"B6695";"2026-05-16";"Refrigerated";"M1 2AB";"Handle with care"
"T101205";"OR-42192";"PN004";"Atorvastatin 20mg Tablet";"S002";"MediSupply Ltd";"D005";"East England Depot";"PH002";"Royal Infirmary Pharmacy";"2024-12-06";5;"2024-06-19";500;500;2.63;267.26;1582.26;"Cancelled";"B4942";"2025-06-29";"Refrigerated";"Unknown_post";"Handle with care"
"T101206";"OR-75287";"PN005";"Salbutamol Inhaler";"S005";"GlobalMeds";"D003";"Scotland Regional Hub";"PH009";"Midtown Pharmacy";"2024-07-13";7;"2024-07-22";250;250;51.58;287.19;13182.19;"Partial";"B2409";"2026-05-26";"Unknown_temp";"M1 2AB";"Temperature Sensitive"
"T101207";"OR-50665";"PN008";"Flu Vaccine";"S005";"GlobalMeds";"D005";"East England Depot";"PH001";"St Thomas Hospital Pharmacy";"2023-01-19";2;"2023-01-21";20;16;6.44;250.4;379.2;"Delivered";"B2278";"2024-11-06";"ambient";"Unknown_post";"Handle with care"
"T101211";"OR-59733";"PN001";"Amoxicillin 500mg Capsule";"S001";"NHS Supply Chain";"D003";"Scotland Regional Hub";"PH005";"County General Pharmacy";"2024-10-01";5;"2024-10-06";200;200;22.34;175.72;4643.72;"Cancelled";"B1770";"2025-12-11";"ambient";"Unknown_post";"Please confirm"
"T101214";"OR-77691";"PN008";"Flu Vaccine";"S002";"MediSupply Ltd";"D003";"Scotland Regional Hub";"PH003";"City Clinic Pharmacy";"2023-10-08";5;"2023-10-14";100;100;21.16;62.6;2178.6;"Partial";"B4349";"2025-07-15";"ambient";"Unknown_post";"Handle with care"
"T101218";"OR-66203";"PN002";"Paracetamol 500mg Tablet";"S001";"NHS Supply Chain ";"D003";"Scotland Regional Hub";"PH001";"St Thomas Hospital Pharmacy";"2024-01-31";4;"2024-02-04";50;50;24.28;165.04;1379.04;"Cancelled";"B5322";"2026-02-05";"ambient";"SE1 9RT";"Call before delivery"
"T101219";"OR-28900";"PN003";"Insulin Glargine 100IU/ml";"S004";"HealQuick";"D003";"Scotland Regional Hub";"PH009";"Midtown Pharmacy";"2024-05-02";4;"2024-06-05";-49;0;73.61;6.4;-3600.49;"Delivered";"B9428";"2025-04-22";"Refrigerated";"Unknown_post";"Call before delivery"
"T101221";"OR-74008";"PN009";"Metformin 500mg Tablet";"S004";"HealQuick";"D004";"Wales Depot";"PH001";"St Thomas Hospital Pharmacy";"2024-06-02";7;"2024-06-09";10;10;38.51;6.46;391.56;"Partial";"B5747";"2025-03-21";"Refrigerated";"Unknown_post";"Handle with care"
"T101223";"OR-25413";"PN001";"Amoxicillin 500mg Capsule";"S002";"MediSupply Ltd";"D001";"Central Hub London";"PH008";"Lakeside Pharmacy";"2023-07-03";4;"2023-08-07";200;200;20.77;112.61;4266.61;"Delivered";"B9551";"2025-09-25";"ambient";"SE1 9RT";"Temperature Sensitive"
"T101224";"OR-62521";"PN004";"Atorvastatin 20mg Tablet";"S001";"NHS Supply Chain";"D004";"Wales Depot";"PH005";"County General Pharmacy";"2023-01-24";7;"2023-01-31";300;300;26.38;246.91;8160.91;"Returned";"B9209";"2025-03-07";"ambient";"M1 2AB";"Unknown_notes"
"T101226";"OR-92205";"PN001";"Amoxicillin 500mg Capsule";"S004";"HealQuick";"D001";"Central Hub London";"PH006";"Northside Pharmacy";"2024-09-11";2;"2024-09-15";150;150;65.14;215.04;9986.04;"In Transit";"B8573";"2025-06-26";"Refrigerated";"Unknown_post";"Call before delivery"
"T101229";"OR-92475";"PN008";"Flu Vaccine";"S003";"UKPharma Dist";"D002";"North West Depot";"PH002";"Royal Infirmary Pharmacy";"2025-05-07";7;"2025-05-15";20;20;17.92;239.23;597.63;"Delivered";"B3396";"2027-01-05";"Refrigerated";"Unknown_post";"Temperature Sensitive"
"T101233";"OR-25284";"PN003";"insulin glargine 100iu/ml";"S002";"MediSupply Ltd";"D002";"North West Depot";"PH008";"Lakeside Pharmacy";"2023-04-04";4;"2023-08-04";10;10;68.88;95.02;783.82;"Partial";"B1142";"2025-06-22";"Room Temp";"LS1 1UR";"Handle with care"
"T101234";"OR-88455";"PN002";"Paracetamol 500mg Tablet";"S002";"MediSupply Ltd";"D005";"East England Depot";"PH002";"Royal Infirmary Pharmacy";"2023-02-01";2;"2023-02-03";200;125;44.99;54.47;9052.47;"Returned";"B3992";"2023-08-08";"Room Temp";"Unknown_post";"Unknown_notes"
"T101235";"OR-97143";"PN007";"Omeprazole 20mg Capsule";"S003";"UKPharma Dist";"D005";"East England Depot";"PH003";"City Clinic Pharmacy";"2024-07-21";5;"2024-07-27";100;34;3.04;139.65;443.65;"In Transit";"B4497";"2025-10-16";"Refrigerated";"M1 2AB";"Handle with care"
"T101236";"OR-17900";"PN010";"Co-codamol 30/500 Tablet";"S003";"UKPharma Dist";"D001";"Central Hub London";"PH006";"Northside Pharmacy";"2024-04-19";7;"2024-04-26";500;500;59.04;229.83;29749.83;"Cancelled";"B3413";"2026-05-23";"Cold Chain";"SE1 9RT";"Temperature Sensitive"
"T101237";"OR-75827";"PN008";"Flu Vaccine";"S002";"MediSupply Ltd";"D002";"North West Depot";"PH001";"St Thomas Hospital Pharmacy";"2025-01-01";3;"2025-04-01";50;50;6.75;275.45;612.95;"Returned";"B9719";"2026-05-25";"Refrigerated";"SE1 9RT";"Handle with care"
"T101238";"OR-90954";"PN007";"Omeprazole 20mg Capsule";"S004";"HealQuick";"D002";"North West Depot";"PH005";"County General Pharmacy";"2023-08-24";4;"2023-08-29";250;250;56.34;97.3;14156.8;"In Transit";"B9539";"2025-07-18";"Room Temp";"SE1 9RT";"Please confirm"
"T101239";"OR-34759";"PN001";"Amoxicillin 500mg Capsule";"S002";"MediSupply Ltd";"D003";"Scotland Regional Hub";"PH002";"Royal Infirmary Pharmacy";"2025-08-04";14;"2025-04-24";20;20;51.43;2.14;1030.74;"Partial";"B5810";"2026-11-28";"Refrigerated";"Unknown_post";"Unknown_notes"
"T101240";"OR-88091";"PN003";"Insulin Glargine 100IU/ml";"S004";"HealQuick";"D005";"East England Depot";"PH004";"Community Health Pharmacy";"2024-04-21";10;"2024-05-02";100;100;68.28;209.36;7037.36;"Cancelled";"B4720";"2025-11-28";"ambient";"Unknown_post";"Handle with care"
"T101242";"OR-62505";"PN005";"Salbutamol Inhaler";"S003";"UKPharma Dist ";"D003";"Scotland Regional Hub";"PH001";"St Thomas Hospital Pharmacy";"2024-03-29";3;"2024-04-01";150;77;20.26;227.14;3266.14;"Cancelled";"B6034";"2025-01-09";"Refrigerated";"Unknown_post";"Handle with care"
"T101245";"OR-51733";"PN005";"Salbutamol Inhaler";"S003";"UKPharma Dist";"D001";"Central Hub London";"PH010";"University Hospital Pharmacy";"2025-06-09";3;"2025-06-12";300;264;56.33;54.13;16953.13;"Partial";"B4163";"2026-09-27";"Room Temp";"Unknown_post";"Temperature Sensitive"
"T101247";"OR-32287";"PN009";"Metformin 500mg Tablet";"S003";"UKPharma Dist";"D003";"Scotland Regional Hub";"PH008";"Lakeside Pharmacy";"2024-09-05";5;"2024-09-12";0;0;64.88;3.41;103.41;"In Transit";"9787";"2026-12-17";"Room Temp";"LS1 1UR";"Unknown_notes"
"T101248";"OR-35795";"PN009";"Metformin 500mg Tablet";"S003";"UKPharma Dist";"D002";"North West Depot";"PH003";"City Clinic Pharmacy";"2023-08-22";3;"2023-08-25";300;226;44.02;200.81;13406.81;"In Transit";"B9226";"2024-12-22";"Refrigerated";"Unknown_post";"Call before delivery"
"T101249";"OR-16605";"PN002";"Paracetamol 500mg Tablet";"S003";"UKPharma Dist";"D002";"North West Depot";"PH002";"Royal Infirmary Pharmacy";"2025-03-08";4;"2025-03-12";100;100;74.32;49.59;7481.59;"Partial";"B4577";"2027-02-13";"ambient";"B1 1AA";"Handle with care"
"T101250";"OR-23730";"PN001";"amoxicillin 500mg capsule";"S005";"GlobalMeds";"D004";"Wales Depot";"PH008";"Lakeside Pharmacy";"2023-07-09";5;"2023-09-13";10;10;17.36;63.56;237.16;"Delivered";"B9751";"2025-11-01";"Refrigerated";"M1 2AB";"Call before delivery"
"T101251";"OR-48940";"PN003";"Insulin Glargine 100IU/ml";"S002";"MediSupply Ltd";"D004";"Wales Depot";"PH010";"University Hospital Pharmacy";"2024-09-10";7;"2024-10-17";250;250;73.03;255.33;18512.83;"Delivered";"B6262";"2026-03-13";"Cold Chain";"LS1 1UR";"Temperature Sensitive"
"T101255";"OR-65980";"PN006";"Warfarin 2mg Tablet";"S002";"MediSupply Ltd";"D003";"Scotland Regional Hub";"PH004";"Community Health Pharmacy";"2023-10-22";5;"2023-10-27";500;500;38.42;56.61;19266.61;"Cancelled";"B8214";"2024-06-20";"Room Temp";"Unknown_post";"Call before delivery"
"T101256";"OR-43842";"PN007";"Omeprazole 20mg Capsule";"S004";"HealQuick";"D001";"Central Hub London";"PH006";"Northside Pharmacy";"2023-09-05";7;"2023-09-12";250;250;62.47;142.98;15760.48;"Partial";"B1780";"2024-09-06";"ambient";"Unknown_post";"Please confirm"
"T101258";"OR-27386";"PN009";"Metformin 500mg Tablet";"S001";"NHS Supply Chain";"D001";"Central Hub London";"PH003";"City Clinic Pharmacy";"2023-03-26";3;"2023-03-29";20;20;62.89;95.08;1352.88;"Returned";"B5761";"2025-08-10";"Room Temp";"Unknown_post";"Unknown_notes"
"T101260";"OR-47413";"PN001";"Amoxicillin 500mg Capsule";"S004";"HealQuick";"D003";"Scotland Regional Hub";"PH002";"Royal Infirmary Pharmacy";"2024-08-06";5;"2024-12-08";100;100;64.91;292.38;6783.38;"Cancelled";"B6257";"2025-07-30";"ambient";"Unknown_post";"Temperature Sensitive"
"T101261";"OR-93154";"PN010";"Co-codamol 30/500 Tablet";"S002";"MediSupply Ltd";"D003";"Scotland Regional Hub";"PH009";"Midtown Pharmacy";"2023-05-16";5;"2023-05-21";2817;1185;0.83;144.85;2582.96;"Returned";"B1630";"2025-03-03";"Refrigerated";"SE1 9RT";"Unknown_notes"
"T101262";"OR-44453";"PN006";"Warfarin 2mg Tablet";"S005";"GlobalMeds";"D003";"Scotland Regional Hub";"PH007";"Southcare Pharmacy";"2023-12-07";4;"2023-12-12";20;20;3.03;70.23;130.83;"Partial";"B9373";"2024-12-14";"Refrigerated";"M1 2AB";"Unknown_notes"
"T101264";"OR-60176";"PN005";"Salbutamol Inhaler";"S002";"MediSupply Ltd";"D005";"East England Depot";"PH006";"Northside Pharmacy";"2023-10-28";5;"2023-11-04";150;150;40.75;225.84;6338.34;"Partial";"B6049";"2024-07-06";"Cold Chain";"LS1 1UR";"Call before delivery"
"T101265";"OR-92598";"PN007";"Omeprazole 20mg Capsule";"S005";"GlobalMeds ";"D004";"Wales Depot";"PH010";"University Hospital Pharmacy";"2023-06-03";4;"2023-06-07";200;200;58.54;100.42;11808.42;"Returned";"B4684";"2024-02-29";"ambient";"M1 2AB";"Call before delivery"
"T101266";"OR-31208";"PN001";"Amoxicillin 500mg Capsule";"S003";"UKPharma Dist";"D004";"Wales Depot";"PH002";"Royal Infirmary Pharmacy";"2023-02-05";3;"2023-02-08";20;20;1.47;238.85;268.25;"Returned";"B7414";"2023-12-29";"Cold Chain";"M1 2AB";"Short Shipment"
"T101267";"OR-36503";"PN002";"Paracetamol 500mg Tablet";"S003";"UKPharma Dist";"D004";"Wales Depot";"PH006";"Northside Pharmacy";"2024-08-22";2;"2024-08-26";100;100;8.65;142.32;1007.32;"Partial";"B5811";"2025-03-10";"Refrigerated";"M1 2AB";"Handle with care"
"T101270";"OR-71030";"PN003";"Insulin Glargine 100IU/ml";"S001";"NHS Supply Chain ";"D004";"Wales Depot";"PH010";"University Hospital Pharmacy";"2024-04-27";2;"2024-05-01";150;150;14.12;193.01;2311.01;"Delivered";"B1289";"2025-11-19";"ambient";"B1 1AA";"Temperature Sensitive"
"T101271";"OR-40884";"PN007";"Omeprazole 20mg Capsule";"S002";"MediSupply Ltd";"D002";"North West Depot";"PH009";"Midtown Pharmacy";"2024-10-09";10;"2024-10-20";250;217;29.61;51.03;7453.53;"Partial";"B6029";"2025-12-02";"Refrigerated";"B1 1AA";"Please confirm"
"T101273";"OR-12851";"PN007";"Omeprazole 20mg Capsule";"S003";"UKPharma Dist";"D002";"North West Depot";"PH006";"Northside Pharmacy";"2023-09-07";7;"2023-07-18";20;8;60.38;132.37;1339.97;"In Transit";"B3835";"2025-02-02";"Room Temp";"SE1 9RT";"Temperature Sensitive"
"T101274";"OR-98586";"PN004";"Atorvastatin 20mg Tablet";"S005";"GlobalMeds";"D001";"Central Hub London";"PH005";"County General Pharmacy";"2024-08-26";10;"2024-09-05";150;150;36.49;18.72;5492.22;"Cancelled";"B6833";"2026-06-01";"ambient";"Unknown_post";"Short Shipment"
"T101276";"OR-72107";"PN001";"Amoxicillin 500mg Capsule";"S002";"MediSupply Ltd";"D001";"Central Hub London";"PH003";"City Clinic Pharmacy";"2024-02-29";2;"2024-03-03";10;10;45.95;229.15;688.65;"In Transit";"B2100";"2025-06-27";"Refrigerated";"Unknown_post";"Temperature Sensitive"
"T101280";"OR-74763";"PN009";"Metformin 500mg Tablet";"S003";"UKPharma Dist";"D002";"North West Depot";"PH008";"Lakeside Pharmacy";"2023-09-02";4;"2023-09-07";300;300;12.86;260.48;4092.9799999999996;"Partial";"B5285";"2025-12-15";"Room Temp";"LS1 1UR";"Temperature Sensitive"
"T101281";"OR-72866";"PN008";"Flu Vaccine";"S001";"NHS Supply Chain";"D002";"North West Depot";"PH001";"St Thomas Hospital Pharmacy";"2023-02-04";3;"2023-02-07";300;300;63.34;16.3;19018.3;"Partial";"B4248";"2024-10-01";"Refrigerated";"M1 2AB";"Handle with care"
"T101282";"OR-43967";"PN006";"Warfarin 2mg Tablet";"S003";"UKPharma Dist";"D003";"Scotland Regional Hub";"PH004";"Community Health Pharmacy";"2024-12-13";5;"2024-12-19";10;10;71.3;89.82;802.82;"Returned";"Unknown_batch";"2026-05-24";"Cold Chain";"M1 2AB";"Unknown_notes"
"T101283";"OR-57714";"PN002";"Paracetamol 500mg Tablet";"S001";"NHS Supply Chain";"D003";"Scotland Regional Hub";"PH008";"Lakeside Pharmacy";"2024-02-11";3;"2024-02-15";50;50;31.29;90.59;1655.09;"Cancelled";"B9714";"2025-03-15";"Refrigerated";"LS1 1UR";"Temperature Sensitive"
"T101286";"OR-11032";"PN003";"Insulin Glargine 100IU/ml";"S005";"GlobalMeds";"D002";"North West Depot";"PH008";"Lakeside Pharmacy";"2023-01-31";10;"2023-02-11";10;10;19.51;227.35;422.45;"Returned";"B5252";"2025-03-04";"Cold Chain";"LS1 1UR";"Call before delivery"
"T101288";"OR-82600";"PN007";"Omeprazole 20mg Capsule";"S004";"HealQuick";"D002";"North West Depot";"PH007";"Southcare Pharmacy";"2023-04-02";7;"2023-04-09";200;200;68.76;221.54;13973.54;"Partial";"B7149";"2024-07-11";"Refrigerated";"M1 2AB";"Temperature Sensitive"
"T101289";"OR-81368";"PN007";"Omeprazole 20mg Capsule";"S003";"UKPharma Dist";"D005";"East England Depot";"PH008";"Lakeside Pharmacy";"2025-02-23";7;"2025-04-03";50;50;69.68;189.71;3673.71;"Cancelled";"B4101";"2027-02-20";"Unknown_temp";"B1 1AA";"Short Shipment"
"T101291";"OR-81569";"PN008";"Flu Vaccine";"S002";"MediSupply Ltd";"D003";"Scotland Regional Hub";"PH010";"University Hospital Pharmacy";"2023-01-08";3;"2023-01-11";50;50;20.4;165.7;1185.7;"Partial";"B2282";"2023-09-27";"Room Temp";"B1 1AA";"Temperature Sensitive"
"T101292";"OR-76137";"PN007";"Omeprazole 20mg Capsule";"S001";"NHS Supply Chain";"D002";"North West Depot";"PH009";"Midtown Pharmacy";"2023-07-22";10;"2023-08-01";0;0;27.68;200.89;200.89;"Delivered";"B1191";"2025-10-03";"Room Temp";"Unknown_post";"Unknown_notes"
"T101293";"OR-75459";"PN006";"Warfarin 2mg Tablet";"S002";"MediSupply Ltd ";"D001";"Central Hub London";"PH009";"Midtown Pharmacy";"2024-09-05";2;"2024-07-09";250;250;7.25;37.09;1849.59;"Cancelled";"B5414";"2026-02-14";"Room Temp";"M1 2AB";"Handle with care"
"T101295";"OR-83912";"PN009";"Metformin 500mg Tablet";"S002";"MEDISUPPLY LTD";"D002";"North West Depot";"PH010";"University Hospital Pharmacy";"2024-05-19";7;"2024-05-26";0;0;13.83;103.36;103.36;"In Transit";"B6324";"2025-10-08";"Refrigerated";"SE1 9RT";"Unknown_notes"
"T101297";"OR-54422";"PN001";"Amoxicillin 500mg Capsule";"S003";"UKPharma Dist";"D005";"East England Depot";"PH009";"Midtown Pharmacy";"2023-07-26";5;"2023-08-02";100;100;56.55;252.19;5907.19;"Partial";"B7893";"2024-09-16";"Refrigerated";"SE1 9RT";"Call before delivery"
"T101300";"OR-44234";"PN006";"Warfarin 2mg Tablet";"S004";"HealQuick";"D001";"Central Hub London";"PH008";"Lakeside Pharmacy";"2023-12-02";14;"2023-12-16";0;0;43.25;256.97;256.97;"Delivered";"B4031";"2025-09-26";"Refrigerated";"Unknown_post";"Call before delivery"
"T101302";"OR-40707";"PN005";"Salbutamol Inhaler";"S005";"GlobalMeds";"D002";"North West Depot";"PH007";"Southcare Pharmacy";"2024-12-06";3;"2024-06-15";0;0;8.42;182.17;182.17;"Delivered";"B7122";"2026-04-02";"Room Temp";"LS1 1UR";"Handle with care"
"T101303";"OR-31866";"PN006";"Warfarin 2mg Tablet";"S004";"HealQuick";"D001";"Central Hub London";"PH009";"Midtown Pharmacy";"2023-06-01";7;"2023-06-10";500;500;37.05;272.85;18797.85;"Cancelled";"B3334";"2025-02-15";"Room Temp";"Unknown_post";"Short Shipment"
"T101305";"OR-23773";"PN002";"Paracetamol 500mg Tablet";"S001";"NHS Supply Chain";"D003";"Scotland Regional Hub";"PH007";"Southcare Pharmacy";"2023-04-08";4;"2023-04-12";150;150;22.16;34.37;3358.37;"Partial";"B1925";"2024-06-18";"Refrigerated";"B1 1AA";"Handle with care"
"T101306";"OR-29556";"PN002";"Paracetamol 500mg Tablet";"S002";"MediSupply Ltd";"D003";"Scotland Regional Hub";"PH008";"Lakeside Pharmacy";"2023-10-09";14;"2023-10-23";50;50;21.99;284.37;1383.87;"Cancelled";"B1868";"2026-01-30";"ambient";"SE1 9RT";"Short Shipment"
"T101309";"OR-14828";"PN004";"Atorvastatin 20mg Tablet";"S002";"MediSupply Ltd";"D005";"East England Depot";"PH010";"University Hospital Pharmacy";"2025-06-15";5;"2025-06-21";10;10;55.76;258.23;815.83;"Cancelled";"B2919";"2026-12-08";"Refrigerated";"M1 2AB";"Short Shipment"
"T101310";"OR-35657";"PN008";"Flu Vaccine";"S005";"GlobalMeds";"D004";"Wales Depot";"PH002";"Royal Infirmary Pharmacy";"2024-02-02";10;"2024-12-02";20;20;60.59;135.88;1347.68;"Partial";"B7097";"2025-04-01";"Refrigerated";"M1 2AB";"Call before delivery"
"T101312";"OR-86964";"PN008";"Flu Vaccine";"S005";"GlobalMeds";"D002";"North West Depot";"PH004";"Community Health Pharmacy";"2024-11-20";7;"2024-11-29";100;100;12.98;165.86;1563.86;"Partial";"Unknown_batch";"2026-04-13";"Refrigerated";"B1 1AA";"Temperature Sensitive"
"T101313";"OR-93017";"PN008";"Flu Vaccine";"S001";"NHS Supply Chain";"D001";"Central Hub London";"PH007";"Southcare Pharmacy";"2024-02-24";3;"2024-02-27";250;250;4.4;275.86;1375.86;"In Transit";"B3732";"2025-08-08";"Refrigerated";"SE1 9RT";"Handle with care"
"T101314";"OR-11313";"PN003";"Insulin Glargine 100IU/ml";"S003";"UKPharma Dist";"D001";"Central Hub London";"PH010";"University Hospital Pharmacy";"2023-09-16";3;"2023-09-20";10;10;16.91;97.07;266.17;"In Transit";"B9376";"2025-07-20";"Room Temp";"Unknown_post";"Unknown_notes"
"T101315";"OR-35047";"PN005";"Salbutamol Inhaler";"S003";"UKPharma Dist";"D003";"Scotland Regional Hub";"PH008";"Lakeside Pharmacy";"2023-02-10";14;"2023-02-24";250;250;49.44;127.17;12497.17;"Returned";"B8651";"2025-02-10";"Refrigerated";"Unknown_post";"Temperature Sensitive"
"T101316";"OR-81616";"PN009";"Metformin 500mg Tablet";"S005";"GlobalMeds";"D002";"North West Depot";"PH005";"County General Pharmacy";"2023-07-04";2;"2023-07-08";-2;-2;61.05;232.43;110.33;"Returned";"B5928";"2024-01-08";"Room Temp";"SE1 9RT";"Call before delivery"
"T101318";"OR-63760";"PN005";"Salbutamol Inhaler";"S003";"UKPharma Dist ";"D004";"Wales Depot";"PH006";"Northside Pharmacy";"2023-09-27";14;"2023-11-10";150;150;43.61;13.45;6554.95;"In Transit";"B8612";"2026-02-06";"Refrigerated";"Unknown_post";"Please confirm"
"T101319";"OR-37793";"PN008";"Flu Vaccine";"S005";"GlobalMeds";"D004";"Wales Depot";"PH003";"City Clinic Pharmacy";"2024-07-03";5;"2024-07-08";20;20;40.34;263.59;1070.39;"Delivered";"B1906";"2026-02-21";"ambient";"B1 1AA";"Call before delivery"
"T101320";"OR-77507";"PN002";"Paracetamol 500mg Tablet";"S005";"GlobalMeds";"D001";"Central Hub London";"PH004";"Community Health Pharmacy";"2023-10-02";14;"2023-10-16";50;50;46.69;87.0;2421.5;"Cancelled";"B9859";"2025-03-08";"Refrigerated";"SE1 9RT";"Please confirm"
"T101321";"OR-40680";"PN010";"Co-codamol 30/500 Tablet";"S005";"GlobalMeds";"D003";"Scotland Regional Hub";"PH001";"St Thomas Hospital Pharmacy";"2024-02-10";5;"2024-02-16";20;16;59.74;15.32;1210.12;"Delivered";"B1327";"2026-03-24";"Cold Chain";"LS1 1UR";"Short Shipment"
